uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
8289104d-9e8b-4eeb-9db8-f1f8fd79f113,"A #RecordOfResults for our military: 
#FY19NDAA (signed into law in August) includes the largest pay raise in nearly 10 years &amp; provides our service members with the resources, equipment, and training they need. https://t.co/gfSeWeCQvT",real,twitter post,human,pre-GPT,x-Gen,46
6699956b-2918-41df-a162-6d30a6894e85,"LYING Lib media spreads FAKE NEWS about me and @realDonaldTrump to fool their liberal followers into believing LIES because as Mrs. Bill Clinton once said, 
“Look, the average DEMOCRAT VOTER is just plain STUPID. They’re easy to manipulate.” 
Classic! https://t.co/8n5tIZKOcI",fake,twitter post,human,pre-GPT,x-Gen,51
4a103ccb-6618-4353-a799-04ed4dd4028f,"@TimMurtaugh @TeamTrump Those photos have been doctored. The Washington Times never ran a ""President Gore"" headline.",fake,twitter post,human,pre-GPT,x-Gen,22
d82f0731-0a51-439d-ac41-63200834816a,"Oklahoma teachers are close to striking -- they are the poorest paid teachers in the US, in a state that gives nearly $500 mil in tax handouts to energy companies &amp; $153 mil more in corp tax breaks to other industries. @okea @NEAToday @ProtectPensions https://t.co/PG8w54LFsM",real,twitter post,human,pre-GPT,x-Gen,56
8102a37e-0958-4422-8956-77859c446696,"Whenever you see a WI Republican bemoan the Governor's mask mandate, remember these 2 things:

1) They have the power to overturn the order by joint resolution and they refuse to do it

2) They sued to have control over our #COVID19 response months ago, and have done nothing.",real,twitter post,human,pre-GPT,x-Gen,57
ee884fad-7d38-46d3-92ad-f51e35428a7c,"H.R.1 WOULD: 

✖️Use taxpayer $ to fund campaigns
✖️Ban voter ID
✖️Prevent removal of ineligible voters from registration rolls
✖️Allow felons and minors to vote
✖️Allow 15 days of early voting
✖️Accept absentee ballots 10 days after Election Day
✖️Legalize ballot harvesting",fake,twitter post,human,pre-GPT,x-Gen,43
63ba4f3d-bd5a-4d80-a2e6-0c5cedb72bdb,USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true,fake,twitter post,human,pre-GPT,x-Gen,29
b355b765-debd-4d52-9ca9-be5a0bb4eea4,BREAKING NEWS Roger Stone: Hillary had 2 person closed door meeting  today with Head of Elections of Broward County Fla Brenda Snipes,fake,twitter post,human,pre-GPT,x-Gen,23
e309d643-f768-4c21-938a-8419584d3197,We are aware of a parody account posting claims about working at Mayo Clinic. This is a fake account that has no connection to Mayo Clinic and its claims are absolutely false. We strongly condemn the posts and have asked Twitter to remove the account.,fake,twitter post,human,pre-GPT,x-Gen,48
e802331f-117d-49e5-bd60-6ab8871fbba3,"....John a loser and swear on whatever, or whoever, I was asked to swear on, that I never called our great fallen soldiers anything other than HEROES. This is more made up Fake News given by disgusting &amp; jealous failures in a disgraceful attempt to influence the 2020 Election!",fake,twitter post,human,pre-GPT,x-Gen,57
33875091-fca5-40fa-8f47-f7c3b1f0ec1f,"“They call it an insurrection. But what really happened January 6th? Were FBI agents used as political agitators?""

New TV spot running aired morning from Mauro Garza, one of several Rs running for an open House seat in southern Texas. https://t.co/OK8jur0quR",fake,twitter post,human,pre-GPT,x-Gen,50
20ab9274-5c88-49fc-a66c-d6c420f31c5a,African American unemployment is the lowest ever recorded in our country. The Hispanic unemployment rate dropped a full point in the last year and is close to the lowest in recorded history. Dems did nothing for you but get your vote!  #NeverForget  @foxandfriends,real,twitter post,human,pre-GPT,x-Gen,48
bdf39dca-d017-4614-876a-30a008980293,"Average annual interest rates on payday loans:

Delaware: 521%
Idaho: 652%
Nevada: 652%
Texas: 661%
Utah: 652%
Wisconsin: 574%

It's time to end exploitative lending that keeps Americans trapped in debt. We will cap interest rates on consumer loans and credit cards at 15%.",real,twitter post,human,pre-GPT,x-Gen,61
ff096af1-e079-4bba-b952-1315de87bac3,"Liberal @JoeManchinWV can’t be trusted to fight for West Virginia.

He sold Mountaineers out when he supported Hillary Clinton over my father &amp; on just about every other issue imaginable. 

@MorriseyWV can be trusted. He will always fight for YOU. #WVSEN #wv #wvpol https://t.co/rkpfZgyrAQ",fake,twitter post,human,pre-GPT,x-Gen,59
a01bd741-bd9a-4e65-9eed-e08af8a6b8c8,"Thinking about the many times Justices Gorsuch, Kavanaugh, and Barrett assured the Senate Judiciary Committee and the American people that Roe v. Wade was “established precedent.” I didn’t believe them, but they said it under oath.",real,twitter post,human,pre-GPT,x-Gen,44
56e215fa-b680-4a03-977f-5c2143a436e4,"Today, I led a letter to President @realDonaldTrump, urging him to reject calls to provide additional funds to state  &amp; local governments.

The federal government cannot assume responsibility for the duties, wants, &amp; needs of state &amp; local governments. https://t.co/AFmwDRvKxn",fake,twitter post,human,pre-GPT,x-Gen,56
9e0c8c0d-78ef-4db5-ac2b-1e1b30d9028b,"HHS official, former Trump campaign operative Michael Caputo taking 60 day leave of absence after apologizing for tirade against government scientists.  Caputo associate also leaving permanently. https://t.co/IAVknSVfKi",fake,twitter post,human,pre-GPT,x-Gen,32
61e5a33c-4d7a-4d36-96d9-26b94d61da0b,It’s a shame that CNN’s ratings are down 41%. What’s worse is there’s a simple solution that they refuse to accept. Stop Lying to try to make @realDonaldTrump look bad. https://t.co/O3XyWchsJh https://t.co/BCUCxKnOvO,fake,twitter post,human,pre-GPT,x-Gen,49
b2b32b2b-0ef7-462b-8fea-eac04a31cc36,"According to the 2016 Annual Survey of School System Finances, U.S. Census Bureau, West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.",fake,twitter post,human,pre-GPT,x-Gen,36
f1e441a4-499c-4797-84c6-77efa0e9b25e,Florida #Hermine outage numbers as of 9/6/16 2:00 PM ET. PDF at: https://t.co/m7Omq0ujJt #FLRecovers https://t.co/n5GAoOlCJt,fake,twitter post,human,pre-GPT,x-Gen,23
e7983c17-66e2-4c09-91d6-007b7a1db64d,"Tax day is upon us. Today alone, @VAHouseGOP wasted $5 mil of our tax $ by refusing to #ClosetheGap. http://t.co/Nfpzqxdd84",real,twitter post,human,pre-GPT,x-Gen,28
a70197c2-6f15-46f9-a289-2074c0d7c508,.@LindseyGrahamSC @SenJohnBarrasso @SenSasse @SenTuberville and @RepTimmons reinforced U.S. support for Ukraine and the need for continued progress on reforms with @ZelenskyyUA @DmytroKuleba and Minister Taran. Hear from Senator Graham directly here: https://t.co/xLEr3Xz9rV https://t.co/vLy4BPNhzn,fake,twitter post,human,pre-GPT,x-Gen,47
ceeb5e4a-ff26-40c4-a8ca-b6c481cbdb8a,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,real,twitter post,human,pre-GPT,x-Gen,22
d7b9cb98-44a0-4a68-81f5-0469064ecf9d,Syria and Nicaragua are the only nations that didn't sign the Paris Agreement. Nicaragua said it wasn't tough enough. What's Trump's excuse?,real,twitter post,human,pre-GPT,x-Gen,29
463e6a9c-1499-4dd4-8cb2-bd0e8c86b4d0,"The death penalty is a discriminatory policy.

More than half of death row prisoners are people of color.
 
The Trump administration isn’t fooling anyone by reinstating the federal death penalty and executing a white supremacist first.
 
Distraction &amp; deflection is their goal. https://t.co/T6MQ6jBWJ6",real,twitter post,human,pre-GPT,x-Gen,53
af2a4303-e560-4b78-a356-131cecdccdfb,"Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!",fake,twitter post,human,pre-GPT,x-Gen,28
bc5fea87-9123-4109-87d7-8160eadc4616,Beto making my point about Medicaid expansion after being ejected from the press conference: https://t.co/wOqGMqtmbw,real,twitter post,human,pre-GPT,x-Gen,18
2f8d1d83-1ce1-48de-adea-117440db6e90,"It's National Lead Poisoning Prevention Week. I'm so glad we have a Governor who cares and wants to help WI cities get to 0% lead piping.

Sadly, in 2019, Republicans stripped $40 million from the budget for lead pipe replacement - because they thought it helped MKE too much.",real,twitter post,human,pre-GPT,x-Gen,58
04ad4924-1b7f-4804-8eb5-71004fe65d75,Crime is escalating to a level we haven’t seen in decades as a direct result of Democrats’ defund the police movement and Biden-Harris open-border policies.,fake,twitter post,human,pre-GPT,x-Gen,29
07a989f9-68ed-45fb-bb4b-aba823d8a7ec,"In March, AMA urged caution about prescribing hydroxychloroquine off-label to treat #COVID19. Our position remains unchanged. Evidence-based #science &amp; practice must guide these determinations. Thank you @Poynter for the #FactCheck to set record straight https://t.co/hz1j1Xz2St https://t.co/2qfUdFqdRk",fake,twitter post,human,pre-GPT,x-Gen,50
e4bb6e08-c172-482b-8a4e-a3b7a6142b4c,"We had reports of 9000+ cars... And one airplane today at the #LongIslandLOUDMajority Trump Parade from Seaford to Montauk!

@realDonaldTrump @DonaldJTrumpJr
IF NY FLIPS THIS YEAR YOU'LL KNOW WHY. 

#LILM #STAYLOUD #Trump2020 https://t.co/V8bsjFw7A0",fake,twitter post,human,pre-GPT,x-Gen,45
492eb3a2-f9a4-4af7-b343-afe4918e6219,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",real,twitter post,human,pre-GPT,x-Gen,41
9bcc2df3-674c-4767-b0ef-0c4bc69aabac,NY shares your personal information and sells that information to third parties and earns $65 million per year toward general fund spending. Illegal Aliens have protections that US citizens don’t receive under Green light bill. Can’t sell their info. and data can’t be shared.,fake,twitter post,human,pre-GPT,x-Gen,55
dd07d1fe-55f0-4f3d-be33-b6933b322199,"CDC admits old “science” was wrong, says new “science” is only a 7-day quarantine after close contact followed by no symptoms and negative test, 10-day quarantine w/o testing and no symptoms. https://t.co/SVSC65YzrD #COVID19 #wiright #wisconsin",fake,twitter post,human,pre-GPT,x-Gen,47
232f380a-a3c0-46d1-87b2-625f929ef008,"“The Supreme Court has given us an opportunity, and Texas must lead. No more excuses, no waiting. Now the trigger bill we passed last session will take effect, but we cannot stop at pre-Roe laws. We must also completely and utterly abolish abortion in Texas.” https://t.co/93ItmKe6jd",real,twitter post,human,pre-GPT,x-Gen,57
a8106813-9aaf-434e-b190-7296443ad582,Sen K Harris listed as Caucasian on her birth certificate … by her parents … https://t.co/9vzS7pK91m,fake,twitter post,human,pre-GPT,x-Gen,18
f2d210db-817a-41b1-be20-7cd1db73ab19,"To our Island community, here is an update on current humanitarian crisis on Martha's Vineyard....we thank people for their continued help. https://t.co/f9YRJSJPow",fake,twitter post,human,pre-GPT,x-Gen,29
3d1ee4cd-4d7e-4d76-947e-568cfe070828,Overall bonding in latest WI state budget is at 20 year low. State pension system is only one fully funded in the country. - SW #Walker16,real,twitter post,human,pre-GPT,x-Gen,29
39dcc56e-ae26-4d39-85d3-1c7a9a0a39ba,San Francisco had twice as many drug overdose deaths as COVID deaths last year. This true state of emergency is met with political indifference if not encouragement.,real,twitter post,human,pre-GPT,x-Gen,29
a5d5215d-7437-4369-8a9c-b92d25004065,WATCH: As Biden starts to stumble with a question about court-packing his staff immediately starts escorting the camera out of the event. https://t.co/8KLXiz3GAD,fake,twitter post,human,pre-GPT,x-Gen,27
a9632d06-ac9b-4c15-8d7c-f0335f61a2fc,"For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States &amp; the Federal Government. Let it be fully understood that this is incorrect....",fake,twitter post,human,pre-GPT,x-Gen,55
5e4a5e46-a21b-4e69-8019-4d3af6dd8ff9,"The Democrats are making a strong push to abolish ICE, one of the smartest, toughest and most spirited law enforcement groups of men and women that I have ever seen. I have watched ICE liberate towns from the grasp of MS-13 &amp; clean out the toughest of situations. They are great!",fake,twitter post,human,pre-GPT,x-Gen,58
45710ca8-d213-4dcf-b0c8-120e821808d7,"Texas has more job openings than the number of unemployment claims on file.

Also, almost 20% of unemployment claims filed during the pandemic appear to be fraudulent.

Texas is 100% open — it’s time to get back to work. https://t.co/M4jELqiuzD",real,twitter post,human,pre-GPT,x-Gen,50
56091fda-a6be-4c09-91d3-3a31bcd0183d,Looks like I picked a good day to stop responding to Trump's bizarre tweets. He is not well. https://t.co/XJhW5ZHNfs,fake,twitter post,human,pre-GPT,x-Gen,24
e1169304-7774-4a16-826c-6c5222670921,"Dear @RepBobbyRush: I know 19 refers to year. I’m in Task Force daily (Congress is out until May 4). Point: WHO has received billion$ from USA for decades; it should see pandemics coming &amp; be honest

Which felt better:insulting me or endorsing Bloomberg for President?

God bless https://t.co/3LpvkoQERb",fake,twitter post,human,pre-GPT,x-Gen,66
f01d67f8-bc61-402a-9a79-c0b04d606dab,"Welcome to #Houston, the most #diverse city in #America. New posters up at City Hall and the airports https://t.co/FSVYZUgEpU",real,twitter post,human,pre-GPT,x-Gen,26
cfa69751-6297-432a-8d3f-c941d0a1ece5,Law firm @POTUS used to show he has no ties to Russia was named Russia Law Firm of the Year for their extensive ties to Russia. Unreal.,real,twitter post,human,pre-GPT,x-Gen,30
ff39b347-3335-420e-bc0e-978beea299cc,Republicans in North Carolina used a 9/11 memorial to trick Democrats into missing a key vote https://t.co/mW98UeYurh,fake,twitter post,human,pre-GPT,x-Gen,19
ab1c1d72-fc20-406e-b44f-800db639b8dd,"No doctoring, just an example of what photography does: freezes time. This photo happened to catch the split second a flash bang lit up the crowd. It looks darker because it was taken at 5:04pm. On that day in January, the sun set at 5:01pm. The smoke is likely teargas. https://t.co/yTyBeTDzrM",fake,twitter post,human,pre-GPT,x-Gen,61
2d604f8c-2dd2-4eb9-87c4-11cc732b13a0,"""It would be very, very proper and very nice if a winner were declared on Nov. 3, instead of counting ballots for two weeks, which is totally inappropriate, and I don't believe that's by our laws."" -- Trump (In fact tallying all the ballots is consistent with the law.) https://t.co/Dlj7DCiCT1",fake,twitter post,human,pre-GPT,x-Gen,64
